indice,id_producto,nombre_producto,hexadecimal,categoria_prenda,subcategoria_prenda,adventurous,weather,style,application,print,basic,nivel,subnivel
3689,43151b7a-c023-4627-9312-6e45e6ee37dc,Dena Skirt solid,00008b,skirt,tube,2,warm_season,street,freetime,smooth,False,2,2.1
3692,f19eeed0-d537-4c7f-8dfa-5da554948df4,Carwilly Jeans reg ,000000,bottoms,skinny,2,cold_season,casual,freetime,smooth,False,2,2.2
3695,bae528e8-9bda-4754-9bcf-908aff274a29,Satya Skirt grace,000000,skirt,knitted,3,warm_season,boho,freetime,polka_dot,False,2,2.1
3697,a3509188-edb9-4c8c-bc87-f006e6f6b2bc,Carwilly Jeans reg ,87CEFA,bottoms,cigarette,3,cold_season,casual,freetime,smooth,False,2,2.2
3698,4266ef2c-e4ac-4140-bbfb-a9dba34532c6,Gallo Skirt rubi,000000,skirt,frill,3,warm_season,classic,work,pied_de_poule,False,2,2.1
3699,4fac7bc9-7be8-4283-a6db-f830653b1197,Nude Foulard fortuna,000000,scarf,foulard,2,warm_season,boho,freetime,retro,False,4,4.2
3700,4fac7bc9-7be8-4283-a6db-f830653b1197,Nude Foulard fortuna,ECE9D6,scarf,foulard,2,warm_season,boho,freetime,retro,False,4,4.2
3701,99b260f6-17b5-4eea-9837-53a85b29ccd7,Litsa Foulard closet,DEB24C,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
3702,99b260f6-17b5-4eea-9837-53a85b29ccd7,Litsa Foulard closet,00008b,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
3704,2b27e77d-03fd-4a92-b8b7-5d7ac76cccb0,Vishow Jacket denim ,FFFFFF,outerwear,structured_jacket,2,warm_season,casual,work,smooth,False,4,4.1
3705,d2a69fa7-a652-4fc4-8478-60a5f0458f6d,Vmtoby Jacket check,462C0E,outerwear,blazer,2,cold_season,classic,work,checked,False,4,4.1
3706,95239668-309f-43ca-936a-2fe45d98444b,Ihlisa Dress sleeve,00008b,dress,puff,3,warm_season,boho,work,floral,False,1,1.1
3707,8b81a80c-a5bb-4b2c-bb55-448465632d66,Calandra Shirt bohck ,800000,top,t-shirts,3,cold_season,street,night,smooth,False,3,3.1
3708,8b81a80c-a5bb-4b2c-bb55-448465632d66,Calandra Shirt bohck ,000000,top,t-shirts,3,cold_season,street,night,smooth,False,3,3.1
3709,8b81a80c-a5bb-4b2c-bb55-448465632d66,Calandra Shirt bohck ,666633,top,t-shirts,3,cold_season,street,night,smooth,False,3,3.1
3710,a61fe5f1-8b5a-4a63-bd16-06f280a76e73,Laia Cardigan touch ,FFC0CB,top,cardigan,2,warm_season,classic,work,smooth,False,3,3.1
3711,6521f0f0-8550-4c1e-a57d-c7c156d45ae4,Begi Jumpsuit house,00008b,jumpsuit,jumpsuit,4,warm,boho,freetime,floral,False,1,1.2
3712,3b088072-d123-4233-8975-945c72647ee0,Leila Top ycoo ,00008b,top,tops,3,warm_season,boho,freetime,smooth,False,3,3.1
3716,8602a141-943f-453b-997a-01794aa170ba,Onllaura Sweater knit,00008b,top,sweaters,2,cold_season,street,freetime,smooth,False,3,3.1
3717,8602a141-943f-453b-997a-01794aa170ba,Onllaura Sweater knit,B11730,top,sweaters,2,cold_season,street,freetime,smooth,False,3,3.1
3718,2950d013-9470-4829-89d4-75f9908e70dd,Chelsea Skirt boho ,DEB24C,bottoms,pant_skirt,3,warm,boho,freetime,floral,False,2,2.2
3719,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,DFC8B2,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3720,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,C19A6B,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3721,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,00008b,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3722,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,666633,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3723,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,B11730,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3724,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,Laura Jacket nice,C7A2A2,outerwear,structured_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
3725,7adee0d3-f386-4c72-afdd-1f28c1346890,Gmsurimi Top cap ,B11730,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
3726,7adee0d3-f386-4c72-afdd-1f28c1346890,Gmsurimi Top cap ,DEB24C,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
3727,7adee0d3-f386-4c72-afdd-1f28c1346890,Gmsurimi Top cap ,008000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
3728,7adee0d3-f386-4c72-afdd-1f28c1346890,Gmsurimi Top cap ,FFFFFF,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
3729,4472c839-1bcb-47f3-988e-324aa812b17d,Gilet Cardigan lurex,FFA500,top,cardigan,3,warm,boho,freetime,vertical_stripes,False,3,3.1
3730,4472c839-1bcb-47f3-988e-324aa812b17d,Gilet Cardigan lurex,E65A5B,top,cardigan,3,warm,boho,freetime,vertical_stripes,False,3,3.1
3731,4472c839-1bcb-47f3-988e-324aa812b17d,Gilet Cardigan lurex,BBA9E4,top,cardigan,3,warm,boho,freetime,vertical_stripes,False,3,3.1
3735,a058712b-54d2-4875-a1e8-549ba8904d02,Zick Jacket blazer ,000000,outerwear,blazer,3,cold_season,classic,work,geometric,False,4,4.1
3736,5d2c7974-47c0-46b5-8858-fa620cb05048,Into Dress jungle ,164A0A,dress,knitted,3,warm,boho,freetime,floral,False,1,1.1
3737,0f724f17-5d1e-4b90-86bb-e4525e452a5f,Linen Dress square,000000,dress,evase,3,warm,boho,freetime,smooth,False,1,1.1
3738,c0377dd4-347e-4c7e-b98c-8cf823630a06,Malica Dress maxi,FFA500,dress,knitted,3,warm,boho,freetime,ethnic,False,1,1.1
3742,2b49af61-eb0e-44b1-941a-8925ec8e035a,Bspippa Sweater flame ,B11730,top,hoodies,3,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3743,25dc5a4f-51f6-4692-a09a-8ae4c091222f,Melody Dress noir,000000,dress,with_pleat,3,cold_season,classic,freetime,smooth,False,1,1.1
3744,51622935-d9e4-43f2-ae47-c5da4f973c65,Floral Scarf square,00008b,scarf,scarf,2,warm_season,classic,freetime,floral,False,4,4.2
3745,506f11b1-6729-41e1-9c62-ceb8d421b87d,Bohemia Jumpsuit print ,00008b,top,sweatshirt,4,warm,boho,freetime,floral,False,3,3.1
3746,6f2d1554-1d1a-4c16-b178-518a40634d50,Nanni Jacket stripe,FFFFFF,outerwear,blazer,3,warm_season,classic,work,vertical_stripes,False,4,4.1
3747,6f2d1554-1d1a-4c16-b178-518a40634d50,Nanni Jacket stripe,00008b,outerwear,blazer,3,warm_season,classic,work,vertical_stripes,False,4,4.1
3752,265b138d-eeb0-4951-9c38-6ece5df78966,Bygina Dress long,000000,dress,tunica,3,warm_season,classic,work,floral,False,1,1.1
3753,54f79095-d403-4c41-ad22-7253bf9766fb,Mandala Jacket bomb,FFFFFF,outerwear,bomber,3,warm_season,boho,freetime,retro,False,4,4.1
3754,54f79095-d403-4c41-ad22-7253bf9766fb,Mandala Jacket bomb,000000,outerwear,bomber,3,warm_season,boho,freetime,retro,False,4,4.1
3757,20d7f104-5297-4a14-a31c-c9e5f9b782e5,Danta Pant belt ,008000,bottoms,paper_bag,2,warm_season,classic,work,smooth,False,2,2.2
3758,20d7f104-5297-4a14-a31c-c9e5f9b782e5,Danta Pant belt ,FFC0CB,bottoms,paper_bag,2,warm_season,classic,work,smooth,False,2,2.2
3759,20d7f104-5297-4a14-a31c-c9e5f9b782e5,Danta Pant belt ,00008b,bottoms,paper_bag,2,warm_season,classic,work,smooth,False,2,2.2
3760,20d7f104-5297-4a14-a31c-c9e5f9b782e5,Danta Pant belt ,000000,bottoms,paper_bag,2,warm_season,classic,work,smooth,False,2,2.2
3761,980fdf10-9325-4c1b-9340-428a934418b6,Lou Jeans broadway,000081,bottoms,cigarette,3,warm_season,casual,freetime,smooth,False,2,2.2
3762,2d384a67-ec5d-4ccb-99e7-be9ef4008827,Rizetta Dress sleeveless ,000000,dress,with_pleat,3,cold_season,classic,work,smooth,False,1,1.1
3763,2d384a67-ec5d-4ccb-99e7-be9ef4008827,Rizetta Dress sleeveless ,00008b,dress,with_pleat,3,cold_season,classic,work,smooth,False,1,1.1
3764,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,C19A6B,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3765,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,666633,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3766,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,9A8176,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3767,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,FFC0CB,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3768,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,B94600,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3769,cf4f743b-d736-471d-a49c-d763af4de65a,Urle Cardigan long ,DEB24C,top,cardigan,2,cold_season,boho,freetime,smooth,False,3,3.1
3770,f2e4c78f-0d21-4cf0-b73d-eaf66f6f6c47,Charior Skirt geo ,B11730,skirt,straight,3,warm,classic,freetime,geometric,False,2,2.1
3771,f2e4c78f-0d21-4cf0-b73d-eaf66f6f6c47,Charior Skirt geo ,00008b,skirt,straight,3,warm,classic,freetime,geometric,False,2,2.1
3781,495c562f-d2da-4ecc-af1e-1bb8120706fc,Nona Cardigan short ,DEB24C,top,cardigan,2,cold_season,classic,freetime,smooth,False,3,3.1
3782,495c562f-d2da-4ecc-af1e-1bb8120706fc,Nona Cardigan short ,00008b,top,cardigan,2,cold_season,classic,freetime,smooth,False,3,3.1
3783,495c562f-d2da-4ecc-af1e-1bb8120706fc,Nona Cardigan short ,DFC8B2,top,cardigan,2,cold_season,classic,freetime,smooth,False,3,3.1
3784,17cca12b-de75-4fcb-bb15-74caac92007f,Nona Sweater oneck ,FFFF00,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
3786,17cca12b-de75-4fcb-bb15-74caac92007f,Nona Sweater oneck ,00008b,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
3790,34d0cde0-66f1-4454-b16b-9916c89e1fd3,Multi Shirt combo ,FFA500,top,blouse,3,warm_season,classic,work,floral,False,3,3.1
3791,8c7022be-0867-4beb-8fa9-c1c7afb3292b,Gold Tshirt details ,FFFFFF,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
3792,8c7022be-0867-4beb-8fa9-c1c7afb3292b,Gold Tshirt details ,00008b,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
3793,8c7022be-0867-4beb-8fa9-c1c7afb3292b,Gold Tshirt details ,B94600,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
3794,8c7022be-0867-4beb-8fa9-c1c7afb3292b,Gold Tshirt details ,E65A5B,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
3795,e45d9daf-6756-48c3-aa33-2ba0a41eb1b6,Kalykke Skirt bci ,00008b,skirt,tube,3,warm,boho,work,sheets,False,2,2.1
3805,bb8e9645-bcaf-429c-b689-ec9e690d4763,Onljosie Cardigan knit ,008000,top,cardigan,4,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3806,bb8e9645-bcaf-429c-b689-ec9e690d4763,Onljosie Cardigan knit ,DEB24C,top,cardigan,4,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3807,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee,Haze Sweater knit ,FFFF00,top,sweaters,2,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3808,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee,Haze Sweater knit ,B11730,top,sweaters,2,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3809,d652fd63-6ffe-4d43-9c21-37c9c6f43b6c,Onlnanna Jacket only ,FFC0CB,outerwear,blazer,3,cold_season,minimal,freetime,vertical_stripes,False,4,4.1
3810,e601a285-7a97-4ed5-b81b-7d64033297cb,Hailey Top ethnic ,000000,top,tops,3,warm,boho,freetime,ethnic,False,3,3.1
3811,a9813d10-34ca-45d0-9465-50c5f57ad918,Daisy Sweatshirt contrast ,FFFFFF,top,sweaters,2,cold_season,street,freetime,smooth,False,3,3.1
3812,e640caf8-4417-4d27-9fe7-f38af56ff08f,Prett Jacket bomb,DFC8B2,outerwear,bomber,4,warm_season,boho,freetime,retro,False,4,4.1
3824,b36bc7a9-cc0d-4ba8-b504-a548d6433f78,Mini Short pant ,00008b,bottoms,shorts,3,warm,boho,freetime,floral,False,2,2.2
3825,b36bc7a9-cc0d-4ba8-b504-a548d6433f78,Mini Short pant ,008000,bottoms,shorts,3,warm,boho,freetime,floral,False,2,2.2
3831,3235fb70-5296-404d-a14c-aa9a5d44d287,Fleur Skirt charlior ,000000,skirt,pleated,3,warm_season,boho,freetime,floral,False,2,2.1
3832,dde081a9-eeac-4f89-93ad-2464e9ee247d,Cyril Dress film ,00008b,dress,with_pleat,3,cold_season,boho,freetime,floral,False,1,1.1
3833,a9c55ac7-c892-4630-b172-da88eaf4072f,Tienette Bag film ,DEB24C,bag,envelope,3,warm_season,night,freetime,smooth,False,4,4.3
3834,c180495b-2a45-4dec-8875-f74a55a5c65b,Hippie Jacket bomber ,00008b,outerwear,bomber,3,warm_season,boho,freetime,printed,False,4,4.1
3838,f800f481-de85-4509-bd05-7b1bcbf68a81,Rafe Dress ware ,00008b,dress,crossed,2,warm_season,classic,freetime,smooth,False,1,1.1
3843,fc7dba01-ac8f-49d7-b510-30c8ee3d14da,Jungle Top ware ,ECE9D6,top,shirt,3,cold_season,boho,work,floral,False,3,3.1
3844,ffd097ae-f6f6-4b3c-b526-0bc956068ac7,Acentia Short own ,00008b,bottoms,shorts,3,warm,boho,freetime,floral,False,2,2.2
3845,a76c4b9e-83d1-46a7-bd44-b03ce5ba6bf1,Ycoo Pant west ,462C0E,bottoms,paper_bag,3,warm_season,classic,work,smooth,False,2,2.2
3846,918217d1-c28e-451e-9299-855552ff0efb,Ycoo Dress print ,00008b,dress,with_pleat,3,warm,boho,work,floral,False,1,1.1
3847,86f2ed64-0e1e-445e-9750-7e6b4dbc096d,Saturne Pant grace ,00008b,bottoms,straight,2,cold_season,minimal,work,smooth,False,2,2.2
3848,86f2ed64-0e1e-445e-9750-7e6b4dbc096d,Saturne Pant grace ,F29985,bottoms,straight,2,cold_season,minimal,work,smooth,False,2,2.2
3849,86f2ed64-0e1e-445e-9750-7e6b4dbc096d,Saturne Pant grace ,000000,bottoms,straight,2,cold_season,minimal,work,smooth,False,2,2.2
3850,26668e6f-54fa-4333-a305-fd98f50dd07b,Sharline Pant grace ,164A0A,bottoms,chino,3,cold_season,classic,work,smooth,False,2,2.2
3851,26668e6f-54fa-4333-a305-fd98f50dd07b,Sharline Pant grace ,C19A6B,bottoms,chino,3,cold_season,classic,work,smooth,False,2,2.2
3852,26668e6f-54fa-4333-a305-fd98f50dd07b,Sharline Pant grace ,000000,bottoms,chino,3,cold_season,classic,work,smooth,False,2,2.2
3853,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,00008b,skirt,circle_skirt,2,warm,boho,freetime,smooth,False,2,2.1
3854,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,F29985,skirt,circle_skirt,2,warm,boho,freetime,smooth,False,2,2.1
3855,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,000000,skirt,circle_skirt,2,warm,boho,freetime,smooth,False,2,2.1
3862,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,DEB24C,skirt,circle_skirt,2,warm,boho,freetime,smooth,False,2,2.1
3863,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,164A0A,skirt,circle_skirt,2,warm,boho,freetime,smooth,False,2,2.1
3865,600c49c5-50b5-4d07-9f4c-b6389cfdee4b,Lina Shirt light ,87CEFA,top,blouse,2,warm_season,classic,work,vertical_stripes,False,3,3.1
3866,c6ab69e8-bd85-4e3c-92d1-75e514ec06ed,Religion Top shoulder ,9A8176,top,tops,4,warm_season,street,night,animal_print,False,3,3.1
3867,1d800837-d091-4152-a950-fa3771614841,Kusi Short pant ,00008b,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
3868,1d800837-d091-4152-a950-fa3771614841,Kusi Short pant ,000000,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
3869,1d800837-d091-4152-a950-fa3771614841,Kusi Short pant ,C19A6B,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
3870,2b3e0788-a3f0-488f-b573-1d1ba5b4e537,Flowa Dress mustard ,DEB24C,dress,shirt,3,warm,boho,work,floral,False,1,1.1
3871,f17f5bdf-f6db-41db-bb94-beacd4cfec07,Ycoo Jumpsuit cabos ,00008b,jumpsuit,jumpsuit,3,warm,boho,freetime,floral,False,1,1.2
3877,e47cd7d3-89a9-4aa0-bf6d-28d72f36718b,French Jacket ava ,000000,outerwear,jacket,3,warm_season,classic,freetime,smooth,False,4,4.1
3878,e47cd7d3-89a9-4aa0-bf6d-28d72f36718b,French Jacket ava ,DFC8B2,outerwear,jacket,3,warm_season,classic,freetime,smooth,False,4,4.1
3879,0be7eece-8657-4c5c-8b5c-d3498d6a4936,Street Shirt printmix ,000081,top,shirt,3,warm_season,classic,work,miniprint,False,3,3.1
3894,e6c00c56-896c-4d24-ad3d-8a1b1645d106,Flamingo Skirt print ,808080,skirt,circle_skirt,4,warm,street,freetime,tropical,False,2,2.1
3895,e6c00c56-896c-4d24-ad3d-8a1b1645d106,Flamingo Skirt print ,B11730,skirt,circle_skirt,4,warm,street,freetime,tropical,False,2,2.1
3898,75cf1fb9-3d30-4715-ad17-d2c666528744,Shiny Top luxe ,DFC8B2,top,tops,2,warm,night,freetime,smooth,False,3,3.1
3899,75cf1fb9-3d30-4715-ad17-d2c666528744,Shiny Top luxe ,C7A2A2,top,tops,2,warm,night,freetime,smooth,False,3,3.1
3902,501419b0-9033-4c94-9f5a-83f1e31ce3bc,Lysa Foulard closet ,00008b,scarf,foulard,3,warm_season,classic,freetime,cachemere,False,4,4.2
3903,501419b0-9033-4c94-9f5a-83f1e31ce3bc,Lysa Foulard closet ,E65A5B,scarf,foulard,3,warm_season,classic,freetime,cachemere,False,4,4.2
3904,020728e8-c674-486b-913f-6591a87619a1,Lima Foulard closet ,00008b,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
3907,bd909ffb-e735-44a0-b093-a41a7ee48e25,Fiona Jacket denim ,000081,outerwear,cowgirl,2,warm_season,casual,freetime,smooth,False,4,4.1
3908,d656141d-e18c-4f67-9746-2b6b347283fa,Jralwia Dress knee ,666633,dress,with_pleat,3,warm_season,boho,freetime,smooth,False,1,1.1
3909,2d06e113-de52-49f8-a94a-b463eaf879b1,Moufette Dress afrika ,DEB24C,dress,straight,3,warm_season,classic,freetime,miniprint,False,1,1.1
3910,d5796d4c-a20f-43cb-9cd8-e26785dbf60f,Garden Dress cerise ,000000,dress,tunica,3,warm_season,classic,freetime,floral,False,1,1.1
3911,af509abb-f7b9-484f-9de3-066e38f90996,Hally Skirt print ,000000,skirt,wrapped,3,warm_season,boho,freetime,floral,False,2,2.1
3912,e29ad232-7330-4052-923a-c95795258db8,Moufette Dress afrika ,00008b,dress,evase,3,warm_season,boho,freetime,floral,False,1,1.1
3913,6552beb3-898e-476c-afe5-73aea5bae19a,Lillian Scarf cahier ,FFFF00,scarf,handkerchief,2,warm_season,classic,freetime,miniprint,False,4,4.2
3914,efd8b40c-b4b5-443e-938f-6b65fadba419,Lander Scarf cahier ,153668,scarf,handkerchief,2,warm_season,classic,work,geometric,False,4,4.2
3915,adbd130d-560c-443a-9847-751447440519,Karios Foulard closet ,B11730,scarf,foulard,2,warm_season,classic,work,miniprint,False,4,4.2
3916,adbd130d-560c-443a-9847-751447440519,Karios Foulard closet ,153668,scarf,foulard,2,warm_season,classic,work,miniprint,False,4,4.2
3917,adbd130d-560c-443a-9847-751447440519,Karios Foulard closet ,DEB24C,scarf,foulard,2,warm_season,classic,work,miniprint,False,4,4.2
3918,9af96b8b-48cd-495f-8895-2961f47b4a49,Akoz Jumpsuit print ,462C0E,jumpsuit,jumpsuit,4,warm_season,boho,freetime,sheets,False,1,1.2
3919,9af96b8b-48cd-495f-8895-2961f47b4a49,Akoz Jumpsuit print ,000081,jumpsuit,jumpsuit,4,warm_season,boho,freetime,sheets,False,1,1.2
3920,9af96b8b-48cd-495f-8895-2961f47b4a49,Akoz Jumpsuit print ,008000,jumpsuit,jumpsuit,4,warm_season,boho,freetime,sheets,False,1,1.2
3927,1c5a29a9-7b3e-485d-a953-eb3d267afea8,Flurs Pant emijo ,FFFFFF,bottoms,cigarette,3,warm_season,classic,work,floral,False,2,2.2
3947,60538419-7384-47ef-8bde-b54b2feecfc2,Geometric Skirt lili ,808080,skirt,circle_skirt,3,warm,classic,freetime,geometric,False,2,2.1
3948,4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,Cerise Short summer ,BBE2AD,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
3949,4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,Cerise Short summer ,DFC8B2,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
3950,4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,Cerise Short summer ,B94600,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
3962,0f490498-e91c-4523-a3a2-7fc9c397529a,Juane Cardigan gilet ,00008b,top,cardigan,2,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3963,0f490498-e91c-4523-a3a2-7fc9c397529a,Juane Cardigan gilet ,DEB24C,top,cardigan,2,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3964,0f490498-e91c-4523-a3a2-7fc9c397529a,Juane Cardigan gilet ,B11730,top,cardigan,2,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
3965,389a6c99-752e-4510-8a67-041eb5087cd4,Mini Pant short ,B94600,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
3966,389a6c99-752e-4510-8a67-041eb5087cd4,Mini Pant short ,000000,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
3967,389a6c99-752e-4510-8a67-041eb5087cd4,Mini Pant short ,164A0A,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
3968,26e3913e-618f-42bb-a61c-3412dfabc225,Yu Sweater hearts ,D3D3D3,top,sweaters,2,cold,street,freetime,printed,False,3,3.1
3969,69061af1-4ba2-4d8a-bca3-295aebdc1f41,Joy Pant garcia ,00008b,bottoms,chino,2,warm_season,classic,work,smooth,False,2,2.2
3970,69061af1-4ba2-4d8a-bca3-295aebdc1f41,Joy Pant garcia ,000000,bottoms,chino,2,warm_season,classic,work,smooth,False,2,2.2
3971,b61f6de9-0331-4bcf-884a-c639d58fd922,Blush Short pant ,00008b,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
3972,b61f6de9-0331-4bcf-884a-c639d58fd922,Blush Short pant ,000000,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
3973,0d7bec5a-7558-4580-b6b2-85a63c379c24,Pccoya Skirt midi ,B94600,skirt,circle_skirt,3,warm,boho,work,polka_dot,False,2,2.1
3974,e30cf6d7-2911-4ce0-8b47-e8cd10d399b6,Esprit Top coli ,ECE9D6,top,t-shirts,3,warm,street,freetime,vertical_stripes,False,3,3.1
3983,87eff96b-474f-4402-b248-784783782885,Cactus Top cerise ,FFFFFF,top,tops,3,warm,boho,freetime,printed,False,3,3.1
3984,87eff96b-474f-4402-b248-784783782885,Cactus Top cerise ,00008b,top,tops,3,warm,boho,freetime,printed,False,3,3.1
3986,f16d8aab-e110-4338-ae0e-c553376ec52b,Majo Jacket print ,FFFFFF,outerwear,bomber,2,warm_season,boho,freetime,floral,False,4,4.1
3987,f16d8aab-e110-4338-ae0e-c553376ec52b,Majo Jacket print ,000000,outerwear,bomber,2,warm_season,boho,freetime,floral,False,4,4.1
3988,21a6a914-e873-4260-a325-8f0711cbabe1,Vikastanja Pant short ,ECE9D6,bottoms,shorts,3,warm,minimal,freetime,checked,False,2,2.2
3989,cc56669f-9c1a-4269-93ef-d8a566eb78ab,Carflake Top mix ,00008b,top,t-shirts,3,warm_season,boho,freetime,smooth,False,3,3.1
3990,cc56669f-9c1a-4269-93ef-d8a566eb78ab,Carflake Top mix ,B11730,top,t-shirts,3,warm_season,boho,freetime,smooth,False,3,3.1
3991,f3b713fe-88cd-44ec-a947-700995c99cd3,Ihvera Top arona ,87CEFA,top,tops,2,warm,casual,freetime,sheets,False,3,3.1
4002,a742cbea-05d1-4468-a461-b9548d349609,Softy Trench boom ,FFC0CB,outerwear,trench,1,cold_season,classic,work,smooth,False,4,4.1
4005,abcf5d56-cf41-4377-a09e-f446579fd945,Onlrhonda Short stripe ,000081,bottoms,shorts,3,warm,boho,freetime,vertical_stripes,False,2,2.2
4006,abcf5d56-cf41-4377-a09e-f446579fd945,Onlrhonda Short stripe ,FFC0CB,bottoms,shorts,3,warm,boho,freetime,vertical_stripes,False,2,2.2
4007,131f8bc0-8165-4263-b748-e3baee76fd20,Rise Jacket kimono ,FFFF00,outerwear,kimono,4,warm_season,boho,freetime,floral,False,4,4.1
4008,170910d9-0f24-46ea-9642-1928505d465c,Majolica Jacket bomber ,00008b,outerwear,bomber,2,warm_season,boho,freetime,floral,False,4,4.1
4009,170910d9-0f24-46ea-9642-1928505d465c,Majolica Jacket bomber ,000000,outerwear,bomber,2,warm_season,boho,freetime,floral,False,4,4.1
4011,46953ea5-657a-4632-9e89-3f750cde81f4,Lalange Dress numph ,FFA500,dress,with_pleat,3,warm,boho,freetime,vertical_stripes,False,1,1.1
4012,2a8b4dbf-051a-499a-9758-3047e215d996,Clean Short pant ,000081,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
4013,f07651c0-c75b-47e4-b4b6-ef88579be76c,Sadie Pant skinny ,FFFFFF,bottoms,cigarette,2,warm_season,classic,work,smooth,False,2,2.2
4023,b5e029eb-aff8-4797-b056-f219aa977ea8,Pchighfive Jean denim ,000000,bottoms,cigarette,3,warm_season,casual,freetime,smooth,False,2,2.2
4024,7b0b2026-2f9d-447d-975b-8d9f3548618a,Bsbasia Jacket risk ,B11730,outerwear,cowgirl,3,warm_season,street,freetime,smooth,False,4,4.1
4025,84c936a9-82f4-45e0-985b-eac90d168111,Bsfatima Top printed ,FFA500,top,blouse,3,warm,boho,freetime,floral,False,3,3.1
4026,9a91cc0d-2c8e-4044-9762-7a9edf6eed4f,Rigas Top miss ,DFC8B2,top,tops,3,warm,classic,night,horizontal_stripes,False,3,3.1
4027,0adfa079-01c6-42dc-8a70-2770bfe14916,Bypatirice Top off ,ECE9D6,top,t-shirts,2,warm,boho,freetime,smooth,False,3,3.1
4047,bcc93ddd-fef4-475b-92bc-41304912a9ca,Help Tshirt dixie ,FFFFFF,top,t-shirts,3,warm,casual,freetime,smooth,False,3,3.1
