user_id;user_market;frequency;newsletter_subscribed;dress_leisure;dress_work;fit_top;fit_bottom;body_shape;eyes;hair;size_top;size_bottom;size_footwear;size_bra;size_cup;height;weight;adventurous;prices;job;date_birth;age;is_mother;style_1;style_2
9426169493674df0bde1f727f1ad4247;UK;monthly;0;casual;street;loose;fitted;hourglass;blue;blonde;XL;L;38.0;95.0;DD;162.56;65.77;2.0;30-60;administration;1969-09-08;54.0;True;casual;classic
dff2efe65f7545588a200896dec6c66f;DE;on-demand;1;street;street;loose;straight;oval;blue;blonde;L;L;39.0;100.0;C;162.0;67.0;3.0;60-100;administration;1972-02-19;52.0;True;casual;street
12396bf3944a4b4a9e77401af012b04a;DE;on-demand;0;classic;classic;loose;fitted;oval;blue;blonde;XL;XL;37.0;95.0;F;158.0;79.0;3.0;100+;other;1978-03-06;46.0;False;classic;street
d897293cfa134d53a717521430782460;ES;on-demand;0;street;street;loose;straight;triangle;amber;blonde;L;L;38.0;95.0;;158.0;70.0;3.0;30-60;education;1982-02-22;42.0;True;street;boho
641671b1f5b74f70ba3b7bedc40dc5ca;DE;monthly;0;street;casual;fitted;fitted;hourglass;hazel;blonde;L;L;40.0;100.0;C;164.0;74.0;3.0;100+;homemaker;1987-02-25;37.0;True;boho;street
5ed17f85789f40ea9fc24e0621314325;DE;on-demand;0;classic;classic;fitted;fitted;rectangle;green;blonde;S;M;39.0;95.0;A;170.0;61.0;2.0;100+;executive;1975-04-22;49.0;True;classic;minimalist
6787600e2d2143f2803be3d98f64d746;FR;on-demand;0;classic;femenine;straight;loose;rectangle;dark-brown;black;M;L;39.0;95.0;C;165.0;63.0;5.0;100+;executive;1973-05-09;51.0;;minimalist;boho
60f33d3950484f51a287073d34bcd132;FR;quarterly;0;casual;street;straight;straight;triangle;hazel;chestnut-brown;L;L;37.0;95.0;D;150.0;62.0;3.0;30-60;other;1972-07-20;52.0;True;boho;street
85d48ec62a0145639744cab6735e25fd;FR;on-demand;1;casual;casual;fitted;fitted;triangle;hazel;black;M;L;40.0;95.0;B;170.0;60.0;3.0;30-60;health;1990-02-15;34.0;True;boho;evening
0ddadb49dbab41809b8b45aff9024ada;FR;on-demand;0;street;casual;straight;straight;rectangle;grey;chestnut-brown;XL;XXL;42.0;95.0;B;179.0;82.0;2.0;60-100;executive;1982-02-05;42.0;True;street;classic
69446a3021f54f1aa1055060363e81ac;DE;on-demand;0;casual;femenine;loose;straight;hourglass;green;chocolate-brown;XL;L;38.0;100.0;C;165.0;75.0;5.0;30-60;industry;1964-08-25;59.0;True;boho;
0c3faeb4d8604b20b0f69339aa52b6d5;UK;on-demand;0;street;femenine;fitted;fitted;triangle;dark-brown;black;L;L;39.0;100.0;B;170.18;69.85;4.0;30-60;health;1985-03-25;39.0;True;evening;boho
28afb6f2fecb45508fb35ed818927b57;FR;on-demand;0;casual;classic;loose;straight;oval;blue;blonde;XL;XL;38.0;95.0;D;161.0;74.0;3.0;30-60;executive;1974-09-24;49.0;True;classic;
