product_variant_id,season,family,brand,model,color,size,adventurous,back_neckline,basic,bottom,chest_contour,chest_volume,closing,composition_detail,cover,cut,elasticated_lining,fabric,finishing,fit,heel_length,hip_contour,hips_volume,leg_height,light,long_cm,neck,neckline,print,rubber_waist,shot,shoulders_pad,size_feature,sizing,sleeve,sleeve_long,sleeve_long_cm,sole_length,style,thicknees,toecap,type_of_length,waist_contour,weather,current_price_eur
c7f85074-c161-444e-8ddb-0bdbfcf9376b,15,blusa_camisa,TOM TAILOR,S2272,grey_dark,XXL,two,,false,,53,,hidden_buttoning,viscose-100,,back_yoke_cut,,viscose,,straight,,58,,,,67,mandarinacollar,v_neckline,"two_tone,vertical_stripes",,,,,normal,"cuffed_sleeve,shirt_sleeve",3_4,50,,"casual,classic",,,,52,"cold_season,warm_season",3999
c810f7d5-8bef-4071-981b-c2d8e3604c2e,16,vestido,MOON MOOD,D4203,blue_dark,L,two,,,,48,,without_closing,polyester-100,,waist_cut,,crepe,,straight,,62,,,,92,,"v_neckline,wrap_over_neckline",smooth,true,,,,normal,cape_sleeve,short_sleeve,20,,"classic,minimal,night",,,short,36,warm,4999
c83905be-a1cb-4855-ba69-7114dc79fbd5,14,chaqueta,VERO MODA,K1820,black,X4XL,"one,two",,true,,53,,"front_closure,zip",polyester-100,true,contour_darts,,faux_leather,,straight,,52,,,,54,notched_collar,high_neck,smooth,,,,,normal,tailor,long_sleeve,62,,"night,street",medium,,,51,"cold,cold_season,warm_season",4999
c844caf8-9e0d-48dc-b506-b55cb0a55325,12,falda,ONLY,F1939,brick,XS,"three,two",,false,,,,buttoning,"polyester-7,viscose-93",,,,twill,,straight,,56,,,,84,,,smooth,true,high,,,big_1,,,,,boho,,,midi,38,"cold_season,warm_season",3499
c862abb4-015f-409a-9337-03c00ea13de7,12,pantalon,L´OLIVE VERTE,P1016,sand,L,"one,two",,true,long_pants,,,"fly,front_closure,zip_button","elastane-5,nylon-23,viscose-72",,,,synthetic,,tight,,47,,,,95,,,smooth,,medium,,,normal,,,,,"classic,minimal",,,long,35,"cold_season,warm_season",4490
c86c485d-5350-483d-9070-d371d7ab82b0,15,jersey,ONLY,J4368,lilac,M,two,,,,46,,without_closing,"nylon-20,viscose-80",,,,jersey,ribbed,tight,,41,,,,63,,v_neckline,smooth,,,,,normal,"basic_sleeve,cuffed_sleeve",long_sleeve,66,,"casual,classic",,,,42,"cold_season,warm_season",2999
c8920cf9-4df8-490b-ad31-e877848e3a66,14,blusa_camisa,GREAT PLAINS,S5498,black,S,three,,,,51,,"buttoning,front_closure",polyester-100,,peplum,,chiffon,metallic,loose,,57,,,,61,,round_neckline,other,,,,,normal,"puffed_sleeve,raglan_sleeve,rubber_sleeve,ruffled_sleeve",long_sleeve,59,,"classic,night",,,,49,"cold_season,warm_season",5900
c8935257-db3c-4b93-aee0-848999ab9343,16,jersey,A/1 wardrobe,J3847,grey_light,XXXL,"three,two",,,,53,,without_closing,"nylon-20,polyester-28,viscose-52",,,,jersey,ribbed,straight,,40,,,,67,,round_neckline,smooth,,,,,normal,"cuffed_sleeve,slim_sleeve",long_sleeve,67,,"casual,classic",,,,50,"cold,cold_season",5499
c93dd57f-cfc3-4408-8aef-8e5358560eb5,11,jersey,ZE-ZE,J2717,blue_light,XXXL,"three,two",,false,,72,,without_closing,"acrylic-45,cotton-55",,,,jersey,touchable,loose,,70,,,,80,,open_round_neckline,smooth,,,,,normal,"basic_sleeve,down_shoulders",long_sleeve,58,,"casual,street",,,,72,cold_season,3998
c948bc1e-50bf-4934-9aef-5f5feaa17709,11,top,MAJOLICA,T2956,white,S,"three,two",,false,,52,,buttoning,cotton-100,true,,,thread,crochet,straight,,54,,,,63,,v_neckline,smooth,,,,,normal,basic_sleeve,short_sleeve,26,,"boho,street",,,,53,"warm,warm_season",4500
c987c398-069a-4c05-ac3b-ea7bdb4e18f1,12,jersey,TOM TAILOR,J1859,strawberry,XL,"one,two",,true,,48,,without_closing,"cotton-60,viscose-40",,,,jersey,,straight,,49,,,,64,,v_neckline,smooth,,,,,normal,basic_sleeve,long_sleeve,66,,"classic,minimal",,,,47,"cold,cold_season,warm_season",2999
c98d8b51-2150-4c54-85d3-155654238e50,14,pantalon,B.YOUNG,P3710,brown,XXL,one,,true,long_pants,,,without_closing,"elastane-4,polyamide-21,viscose-75",,,,twill,waxed,tight,,46,,,,101,,,smooth,true,high,,,normal,,,,,"casual,night",,,long,36,"cold_season,warm_season",4995
c9db099d-50b9-4c3c-8edd-210c7505015b,16,denim_jeans,ONLY,M2015,black,M-32,"four,three",,,straight_pants,,,"fly,front_closure,zip_button","cotton-92,elastane-2,elastomultiester-6",,,,denim,"ripped,worn_out",tight,,41,,,,92,,,smooth,,medium,,,small,,,,,"boho,street",,,long,35,"cold_season,warm_season",4999
caa2fc34-8d20-4b1e-90e3-cd0259b05968,11,sneakers,TAMARIS,V117,pale_pink,36,"one,two",,false,,,,ribbed,,,,,knit,ribbed,,3_0,,,8,true,,,,smooth,,,,,normal,,,,1_5,"casual,street",,round,,,"cold,cold_season,warm,warm_season",5995
caa84036-b09f-46a8-a2b8-dc1154e8dd4b,16,chaqueta,H F,K1757,green_dark,XL,"three,two",,,,44,,"front_closure,zip","elastane-5,polyester-95",,contour_darts,,suede_leather,suede,tight,,42,,,,59,notched_collar,"high_neck,v_neckline",smooth,,,,,small_1,tailor,long_sleeve,63,,"casual,minimal",medium,,,40,"cold_season,warm_season",5999
cb046c4c-fd6a-401d-b16f-afcf86cbf0e5,15,camiseta,MORGAN,C3701,khaki,L,"three,two",,,,46,,without_closing,"linen-55,polyester-45",,,,cotton_tshirt,,tight,,48,,,,61,,"deep_v_neckline,v_neckline",smooth,,,,,normal,basic_sleeve,short_sleeve,20,,"night,street",,,,40,"warm,warm_season",3000
cb24ec8d-c11b-43ed-aeea-a9ce53bcf8b3,15,sneakers,VICTORIA,V456,gold,41,"three,two",,,,,,"laces,ribbed",,,,,faux_leather,metallic,,,,,7,,,,,smooth,,,,,normal,,,,3_0,"classic,minimal",,round,,,"cold_season,warm_season",6990
cb270a37-50fa-4dbc-ba8e-269f1a7b57c5,14,cardigan,STREET ONE,J3987,sand,XS,"one,two",,true,,50,,without_closing,"elastane-3,polyester-30,viscose-67",,front_yoke_cut,,jersey,,straight,,51,,,,65,,,smooth,,,,,normal,"basic_sleeve,cuffed_sleeve",long_sleeve,62,,"casual,classic",,,,51,"cold,cold_season",3999
cb293f18-4354-4512-adea-48b5919d1085,14,blusa_camisa,YCOO,S5309,black,M,two,,,,54,,without_closing,"polyester-65,viscose-35",true,yoke_cut,,"lining,thread",,straight,,54,,,,61,,v_neckline,smooth,,,,,normal,"cuffed_sleeve,large_sleeve",3_4,50,,"casual,minimal",,,,54,"cold_season,warm_season",5400
cb4393bd-6c84-4120-8655-e64701a35c63,13,bolso,CAHIER DE COLLECTION,B518,camel,UNQ,two,,,,,,zip,suede-100,,,,suede,suede,,,,,,,,,,smooth,,,,big,big,,,,,classic,,,,,"cold_season,warm_season",5990
cb58d73e-1baa-40b1-9808-e54ffb147ef2,14,jersey,ICHI,J3998,jade,L,two,,,,50,,without_closing,"acrylic-52,alpaca_wool-15,elastane-3,polyester-30",,,,jersey,ribbed,straight,,46,,,,58,perkins_collar,high_neck,smooth,,,,,normal,"cuffed_sleeve,down_shoulders,japanese_sleeve",long_sleeve,60,,"casual,classic,minimal",,,,48,"cold,cold_season",4495
cbd7a68b-673b-4f66-be1e-7543c29efce0,15,denim_jeans,ONADO,M277,green_dark,M,two,,false,straight_pants,,,"fly,front_closure,zip_button","cotton-98,elastane-2",,,,twill,,tight,,44,,,,94,,,smooth,,medium,,,normal,,,,,"casual,street",,,long,34,"cold_season,warm_season",4499
cbe73d3c-04d1-4b0e-be30-c718f7296a02,14,jersey,STREET ONE,J4056,blue_petrol,XL,two,,,,57,,without_closing,"cotton-24,nylon-12,polyacrylic-31,polyester-33",,,,jersey,ribbed,straight,,56,,,,64,,v_neckline,smooth,,,,,normal,"basic_sleeve,cuffed_sleeve,down_shoulders",long_sleeve,61,,"classic,minimal",,,,55,"cold_season,warm_season",5999
cc06d9f9-6921-4a9a-a820-8d470a73b0e6,13,vestido,SAINT TROPEZ,D3656,green_light,S,"three,two",,,,46,,knot,"elastane-3,viscose-97",,waist_cut,,cotton_tshirt,,straight,,52,,,,100,,"deep_v_neckline,v_neckline,wrap_over_neckline","sheets,two_tone",,,,,normal,set_in_sleeve,short_sleeve,26,,"casual,classic",,,knee,38,"warm,warm_season",6995
cc20051c-b528-4bed-bbe6-7a7a44e9e91e,12,pantalon,MOON MOOD,P3305,blue_dark,M,"three,two",,false,long_pants,,,without_closing,"elastane-5,polyester-95",,,,twill,,straight,,51,,,,96,,,smooth,true,high,,,normal,,,,,"classic,minimal",,,long,36,"cold_season,warm_season",4190
cc35d866-7694-495e-b14c-91cf523ed4b1,15,pantalon,MOON MOOD,P3945,jade,XL,three,,,straight_pants,,,without_closing,polyester-100,,,,crepe,,straight,,55,,,,101,,,"floral,two_tone",true,high,,,normal,,,,,"boho,street",,,long,35,warm,3999
cc4564fd-22f7-4e84-9084-196ccb181020,17,sneakers,VICTORIA,V253,blue_dark,38,two,,false,,,,ribbed,,,,,faux_leather,suede,,,,,7,,,,,smooth,,,,,normal,,,,3_0,"casual,street",,round,,,"cold_season,warm_season",6990
cc4d9f9e-d22f-4daf-a0e7-a456ea637f51,16,pantalon,VERO MODA,P4122,blue_dark,XL,two,,,,,,without_closing,"elastane-5,polyester-95",,,,ponteroma,,straight,,51,,,,96,,,smooth,true,high,,,big,,,,,"classic,minimal",,,long,38,"cold_season,warm_season",3999
cc5f622c-85bd-4615-b8e1-7631bdbc521d,11,short,YCOO,P3283,black,XS,"three,two",,false,,,,without_closing,viscose-100,,,,thread,,straight,,54,,,,40,,,floral,true,high,,,normal,,,,,"boho,classic",,,mini,34,warm,4490
ccaaaa2a-2c84-42ac-90cc-639ed9affa03,15,top,YCOO,T4150,black,XL,two,,,,46,,without_closing,modal-100,,,,cotton_tshirt,,straight,,48,,,,55,,closed_round_neckline,smooth,,,,,normal,,sleeveless,,,"boho,classic",,,,46,"cold_season,warm_season",4999
ccabaa45-ed58-4a36-a58f-a3ea6b8d2e04,12,jersey,CARMAKOMA,J2961,black,XL,two,,false,,61,,without_closing,"acrylic-52,elastane-7,nylon-27,polyester-11,wool-3",,,,jersey,,loose,,60,,,,65,,closed_round_neckline,smooth,,,,,normal,basic_sleeve,long_sleeve,68,,"boho,casual",,,,60,cold_season,3499
cd080eac-ff80-44e3-b7df-05891b8dd483,15,vestido,ART LOVE,D4070,coral,L,three,,,,49,,without_closing,"polyester-50,viscose-50",true,elastic_waist_cut,,"chiffon,lining",transparent,loose,,65,,,,126,,"v_neckline,wrap_over_neckline",retro,,,,,normal,large_sleeve,short_sleeve,16,,"casual,street",,,long,37,"warm,warm_season",6900
cd0bb677-5edc-431d-874f-f5679b6a897d,15,sandalias,EXÉ,V543,black,39,"three,two",,,,,,buckle,,,,,faux_leather,shiny,,1_5,,,,,,,,smooth,,,,,normal,,,,1_0,"boho,night",,open,,,"warm,warm_season",5995
cd26e99d-289f-4d1f-a5cf-0e43cd73d878,12,falda,ICHI,F164,black,XXL,"one,two",,true,,,,without_closing,"elastane-4,polyester-74,viscose-22",,,,cotton_batting,,straight,,47,,,,48,,,smooth,true,medium,,,normal,,,,,"classic,minimal",,,short,38,"cold_season,warm_season",2995
cd45752e-1038-49ed-bf82-30f2dbd8a8bd,14,jersey,TOM TAILOR,J4119,ecru,XS,two,,,,58,,without_closing,"cotton-14,elastane-1,polyacrylic-72,polyester-13",,,,jersey,marbled,loose,,52,,,,61,high_mandarin_collar,high_neck,smooth,,,,,normal,"down_shoulders,japanese_sleeve",long_sleeve,68,,"boho,casual",,,,56,"cold,cold_season",5999
cd57936e-c9e4-4b5b-aee9-c4d862ed0707,15,camiseta,BONOBO,C3879,black,M,two,,,,50,,without_closing,"cotton-50,viscose-50",,,,cotton_tshirt,,straight,,51,,,,64,,v_neckline,floral,,,,,normal,evase_sleeve,short_sleeve,21,,"casual,classic",,,,49,warm,2599
cd6e8be2-5246-44d3-a5a7-5601e5674aff,14,denim_jeans,B.YOUNG,M1675,blue_dark,XS,two,,,long_pants,,,"fly,front_closure,zip_button","cotton-98,elastane-2",,,,denim,worn_out,straight,,51,,,,101,,,smooth,,medium,,,normal,,,,,"casual,classic",,,long,37,"cold,cold_season,warm_season",4495
cd8c4c87-805b-4ff8-bcc5-cdaf17ebf425,12,blusa_camisa,KAFFE,S4180,ecru,XXXL,"three,two",,,,61,,without_closing,viscose-100,,back_yoke_cut,,cheesecloth,touchable,loose,,66,,,,72,,v_neckline,floral,,,,,big,"off_shoulders,shirt_sleeve",long_sleeve,64,,"classic,street",,,,63,"cold_season,warm_season",3995
cda0a2ae-c485-4dce-9312-ee8f5b3efc89,12,camiseta,SAINT TROPEZ,C2707,white,XL,"three,two",,false,,51,,without_closing,cotton-100,,,,cotton_tshirt,,straight,,52,,,,66,,closed_round_neckline,smooth,,,,,normal,basic_sleeve,short_sleeve,21,,"casual,street",,,,46,"warm,warm_season",3495
cdb61892-a533-4041-92d0-a371c091061a,16,sneakers,VICTORIA,V43,camel,39,two,,false,,,,ribbed,,,,,"leather,suede",suede,,,,,6,false,,,,smooth,,,,,normal,,,,2_0,"casual,classic",,round,,,"cold_season,warm_season",7590
cdeadba3-339f-4456-8d23-af2a441d2c1a,13,camiseta,SCOTCH&SODA,C3264,pink,L,two,,,,56,,without_closing,"cotton-50,modal-50",,,,cotton_tshirt,,straight,,56,,,,64,other,v_neckline,smooth,,,,,big,basic_sleeve,short_sleeve,23,,"classic,minimal",,,,56,"warm,warm_season",4995
ce2d3e40-6d00-4618-a01a-58d3b2fe6183,15,jersey,CARMAKOMA,J2341,coral,XXXL,one,,true,,54,,without_closing,"polyamide-20,viscose-80",,,,jersey,,straight,,56,,,,73,,closed_round_neckline,smooth,,,,,normal,"basic_sleeve,raglan_sleeve",long_sleeve,63,,"classic,minimal",,,,54,"cold,cold_season",2699
ce6efb6c-0d64-4330-b69b-aef9313eb859,14,blusa_camisa,VILA,S5289,green_dark,XL,three,,,,53,,"button_closure_under_placket,front_closure",viscose-100,,,,viscose,,straight,,53,,,,69,shirt_collar,high_neck,other,,,,,big,"cuffed_sleeve,shirt_sleeve",long_sleeve,64,,"boho,casual",,,,51,"cold_season,warm_season",3499
ce92c45e-43d8-4970-b7a5-1af6099088ed,16,top,MOON MOOD,T3688,white,L,"three,two",true,false,,46,,without_closing,polyester-100,true,,,"georgette,lining",,straight,,51,,,,63,,v_neckline,smooth,,,,,normal,adjustable_sleeve,fine_strap,,,"classic,minimal",,,,49,warm,2999
ceb8d69c-39f0-4837-9760-5c96843b5742,16,vestido,VILA,D4277,black,XXL,three,,,,49,,"front_closure,knot",polyester-100,,,true,"chiffon,lining",metallic,straight,,56,,,,95,,"keyhole_neckline,v_neckline",other,true,,,,normal,"puffed_sleeve,rubber_sleeve",3_4,45,,"boho,street",,,short,38,"cold_season,warm_season",4999
cf02c17d-9ab0-47ab-970e-7ab4f43cf27b,15,jersey,VILA,J4328,jade,M,"one,two",,true,,57,,without_closing,"nylon-27,polyester-23,viscose-50",,,,jersey,ribbed,loose,,50,,,,62,,"deep_v_neckline,v_neckline",smooth,,,,,big,"cuffed_sleeve,down_shoulders",long_sleeve,64,,"casual,classic",,,,54,"cold_season,warm_season",3999
cf8747ae-f7ce-41c8-8408-fffe18917ad7,11,short,MORGAN,P3073,black,XS,"three,two",,false,,,,fly,"cotton-97,elastane-3",,,,twill,,straight,,53,,,,40,,,smooth,,high,,,normal,,,,,"classic,street",,,mini,36,warm,5000
cfa617c9-07f7-43fa-b1af-e0794a7dd305,11,camiseta,THE BOHCK,C2460,silver,X4XL,three,,false,,58,,without_closing,"nylon-60,polyester-34,spandex-6",,,,knit,shiny,tight,,58,,,,67,,open_round_neckline,smooth,,,,,normal,"basic_sleeve,slim_sleeve",long_sleeve,69,,"night,street",,,,54,"cold,cold_season",3790
cfbc5edf-258d-4acd-8e8f-6de65c2b1442,16,jersey,BROADWAY,J4634,sand,L,"three,two",,,,55,,without_closing,"elastane-5,polyester-25,viscose-70",,,,knit,ribbed,straight,,53,,,,61,,round_neckline,smooth,,,,,normal,"bat_sleeve,down_shoulders",long_sleeve,60,,"boho,casual",,,,52,"cold_season,warm_season",3999
cfefcb5d-8907-4857-92b9-4b0cdc246b97,11,denim_jeans,CARMAKOMA,M1037,blue,XXL,"three,two",,false,straight_pants,,,fly,"cotton-92,elastane-8",,,,denim,"ripped,worn_out",tight,,51,,,,95,,,smooth,,medium,,,normal,,,,,street,,,long,41,"cold_season,warm_season",5999
cff7c560-e6e2-49b0-9e68-73844ac4039d,16,chaqueta,VERO MODA,K2044,jade,S,two,,,,47,,"buttoning,front_closure","cotton-30,polyester-70",true,contour_darts,,"knit,lining",,straight,,49,,,,63,notched_collar,v_neckline,smooth,,,true,,normal,tailor,long_sleeve,62,,"classic,minimal",medium,,,44,"cold_season,warm_season",3999
d026d118-89df-48c5-9d60-141637eaea7d,13,top,SOYACONCEPT,T3615,green_light,XS,two,,,,48,,without_closing,cotton-100,,,,cotton_tshirt,,straight,,48,,,,67,ruffled_collar,v_neckline,smooth,,,,,normal,,sleeveless,,,"casual,classic,minimal",,,,46,"warm,warm_season",2599
d033d5bb-bc11-4869-a3df-2b26a389b03f,11,blusa_camisa,WANTIT,S3698,blue_light,M,"three,two",,false,,50,,buttoning,polyester-100,,back_yoke_cut,,synthetic,touchable,straight,,56,,,,66,shirt_collar,high_neck,floral,,,,,normal,shirt_sleeve,long_sleeve,61,,"boho,street",,,,51,"cold_season,warm_season",3490
d05153c0-1b28-48a0-8db6-136660213399,13,cardigan,INDIE+MOI,J3483,blue_dark,M,"three,two",,,,49,,buttoning,"acrylic-54,nylon-20,polyester-20,wool-6",,,,jersey,shiny,tight,,47,,,,63,,closed_round_neckline,smooth,,,,,normal,"basic_sleeve,slim_sleeve",long_sleeve,63,,"boho,street",,,,47,"cold_season,warm_season",4890
d05af014-b88a-4a4a-ab51-aeff7ded28d3,14,sneakers,EXÉ,V424,pink,39,three,,,,,,ribbed,,,,,"suede_leather,synthetic",suede,,,,,8,,,,,smooth,,,,,normal,,,,3_5,casual,,"round,sporty",,,"cold_season,warm_season",7495
d099e0f1-02b2-4913-ad20-fe5341ae951e,15,pantalon,L´OLIVE VERTE,P3825,blue_dark,XXXL,"three,two",,,long_pants,,,"fly,front_closure,zip_button","elastane-5,nylon-32,viscose-63",,,,ponteroma,,straight,,47,,,,100,,,"geometric,miniprint,two_tone",,medium,,,normal,,,,,"casual,classic",,,long,37,"cold_season,warm_season",4399
d09a0ebe-f791-407d-988a-b5f62296dbc8,16,falda,VILA,F2646,black,M,"four,three",,,,,,invisible_zip,polyester-100,,,,faux_leather,waxed,tight,,47,,,,48,,,smooth,,high,,,normal,,,,,"night,street",,,mini,37,cold_season,3199
d0a6e12a-b59c-41ce-be11-bbd5fdccaf56,15,blusa_camisa,MARANTA,S5516,blue_dark,XXXL,"three,two",,,,63,,without_closing,modal-100,,,,popeline,,loose,,63,,,,71,,v_neckline,other,,,,,normal,"cuffed_sleeve,puffed_sleeve,rubber_sleeve",long_sleeve,64,,"boho,casual",,,,63,"cold_season,warm_season",4999
d0e24639-b53e-4168-8b12-df93f1059693,15,jersey,VILA,J1238,blue_light,XL,two,,false,,50,,without_closing,"nylon-27,polyester-23,viscose-50",,,,jersey,ribbed,straight,,43,,,,64,,closed_round_neckline,smooth,,,,,normal,"basic_sleeve,cuffed_sleeve",long_sleeve,62,,"casual,classic",,,,48,"cold,cold_season",2699
d125bb87-89a9-40ec-8287-c83423b126c0,16,pantalon,KAFFE CURVE,P3660,grey_dark,X4XL,two,,,long_pants,,,elastic_band,"cotton-45,elastane-5,polyester-38,viscose-12",,,,"cotton_tshirt,mixed",,straight,,53,,,,104,,,smooth,true,medium,,,big,,,,,"casual,classic",,,long,45,"cold_season,warm_season",6995
d1300435-02ec-44b0-a573-e92592d77754,14,denim_jeans,VILA,M671,black,M,two,,false,long_pants,,,fly,"elastane-3,modal-51,polyester-43,viscose-3",,,,twill,,tight,,44,,,,101,,,smooth,,high,,,small,,,,,"casual,classic,street",,,long,35,"cold_season,warm_season",3999
d15d2009-2c17-4c71-a924-7c59e9781a4f,11,jersey,B.YOUNG,J1401,pink,L,two,,false,,65,,without_closing,"nylon-30,viscose-70",,,,jersey,ribbed,loose,,43,,,,72,,round_neckline,smooth,,,,,normal,"bat_sleeve,cuffed_sleeve",french_sleeve,56,,"casual,minimal",,,,53,"cold,cold_season",3995
d15da26d-cf4f-4640-adfa-92b363033e78,15,jersey,FRANSA,J2380,blue_dark,L,two,,false,,51,,without_closing,"polyester-20,viscose-80",,,,jersey,ribbed,loose,,52,,,,62,,closed_round_neckline,smooth,,,,,normal,"basic_sleeve,down_shoulders",3_4,38,,"casual,classic",,,,50,cold,3999
d19a4fac-8c51-41bf-b13e-14597e09ded4,14,bufanda,PIECES,Q750,taupe,UNQ,two,,,,,,without_closing,"acrylic-38,elastane-2,polyester-52,wool-8",,,,knit,,,,,,,,,,,smooth,,,,medium,,,,,,"casual,classic",,,,,cold,2999
d1aab43a-5035-42ef-9524-ebeda69e613d,15,denim_jeans,ONLY,M1971,blue_light,XL-32,two,,,straight_pants,,,"fly,front_closure,zip_button","cotton-99,elastane-1",,,,denim,"frayed,ripped,worn_out",straight,,47,,,,93,,,smooth,,high,,,normal,,,,,"boho,casual",,,long,37,"cold_season,warm_season",3999
d1d5c79c-a491-4f58-8a26-71b695729847,15,top,GRETTE HJORT,T4037,blue_dark,X4XL,"three,two",,,,60,,button_back,polyester-100,,central_cut,,crepe,,straight,,60,,,,67,,round_neckline,floral,,,,,normal,japanese_sleeve,short_sleeve,10,,"boho,casual",,,,57,"warm,warm_season",3999
d2121cab-8e84-497b-b473-a6e45f995ebd,15,top,VILA,T4112,ecru,XL,two,,,,39,,without_closing,"elastane-5,polyester-63,viscose-32",,,,cotton_tshirt,,tight,,39,,,,61,perkins_collar,high_neck,smooth,,,,,normal,"cuffed_sleeve,slim_sleeve",at_the_elbow,38,,"classic,minimal",,,,39,"cold_season,warm_season",2199
d2281097-938f-43f2-b750-c59f9f2acd49,15,pantalon,FREEQUENT,P3569,blue_dark,M,"three,two",,,capri_pants,,,,"linen-55,viscose-45",,,,thread,,straight,,56,,,,90,,,smooth,true,high,,,normal,,,,,"boho,classic,minimal",,,midi,38,"warm,warm_season",3995
d2ae2ab0-7ee1-44a4-adb1-1ad1ffbdd587,15,blusa_camisa,CAHIER,S5648,ecru,XXXL,"three,two",,,,60,,without_closing,viscose-100,,adjustable_waistband,,viscose,,loose,,60,,,,70,ruffled_collar,v_neckline,"bodoque,two_tone",,,,,normal,"cuffed_sleeve,puffed_sleeve",long_sleeve,67,,"casual,classic",,,,60,"cold_season,warm_season",4499
d2e0a04f-ac11-4025-ab96-fda3eeac334c,15,pantalon,CARMAKOMA,P3933,brick,XL,three,,,long_pants,58,,without_closing,"elastane-3,polyester-97",,back_yoke_cut,,georgette,,straight,,60,,,,104,shirt_collar,high_neck,ethnic,true,high,,,normal,basic_sleeve,short_sleeve,24,,"boho,casual",,,long,58,"warm,warm_season",3499
d33024eb-2496-4b37-a261-9ecc79a72ba7,14,pantalon,CARMAKOMA,P3661,brown,XXXL,"three,two",,,straight_pants,,,elastic_band,"polyester-65,viscose-33",,,,mixed,,loose,,56,,,,105,,,"pied_de_poule,two_tone",true,high,,,normal,,,,,street,,,long,46,"cold,cold_season",4999
d352031c-2af9-4965-9200-b102d87c943c,15,sandalias,LES TROPEZIENNES,V308,gold,39,,,,,,,"buckle,strap",,,,,leather,metallic,,1_5,,,,,,,,smooth,,,,,normal,,,,,"boho,casual",,"open,round",,,warm,6990
d3546a23-3ee9-4957-9b6f-a59008b0afbf,13,jersey,OBJECT,J3463,green_light,M,"one,two",,true,,50,,without_closing,"nylon-27,polyester-23,viscose-50",,,,jersey,"marbled,ribbed",straight,,44,,,,68,,v_neckline,smooth,,,,,normal,down_shoulders,long_sleeve,63,,"classic,minimal",,,,48,"cold_season,warm_season",2999
d35e01bb-4f72-4b6b-924c-55d090db7d9b,15,sandalias,LES TROPEZIENNES,V307,camel,37,"three,two",,,,,,"buckle,strap",,,,,leather,metallic,,1_5,,,,,,,,animal_print,,,,,normal,,,,,"boho,street",,"open,round",,,"warm,warm_season",6990
d382fe63-8af4-4054-853c-e93846720d58,14,denim_jeans,ONLY,M1813,blue_dark,L-30,two,,true,long_pants,,,"fly,front_closure,zip_button","cotton-94,elastane-2,polyester-4",,,,denim,worn_out,tight,,43,,,,96,,,smooth,,high,,,normal,,,,,"casual,street",,,long,34,"cold,cold_season,warm_season",3999
d398a4ff-8022-4198-ad32-8d4e0db170b9,15,jersey,CREW,J4489,pink,XXL,two,,,,51,,without_closing,"cashmere-5,cotton-95",,,,jersey,ribbed,tight,,43,,,,65,,round_neckline,smooth,,,,,normal,"basic_sleeve,cuffed_sleeve",long_sleeve,62,,"classic,minimal",,,,49,cold_season,5500
d41d3b1f-363e-4ab5-97ac-ad6ad1ec562d,14,blusa_camisa,YCOO,S5310,fuchsia,L,three,,,,51,,"buttoning,front_closure","polyester-50,viscose-50",true,back_yoke_cut,,"chiffon,lining",plumetis,straight,,54,,,,63,mandarinacollar,v_neckline,floral,,,,,normal,"cuffed_sleeve,large_sleeve",3_4,48,,"boho,casual",,,,53,"cold_season,warm_season",5940
d4221ad8-09d3-4cfc-bfaf-e097457cb9a6,12,denim_jeans,ESPRIT CASUAL,P2147,khaki,M-30,two,,false,long_pants,,,fly,"cotton-90,elastane-10",,,,twill,,tight,,44,,,,102,,,smooth,,medium,,,normal,,,,,"casual,street",,,long,36,cold_season,5999
d4353f6a-099c-4c98-bc0e-3f77aea4b03e,16,camiseta,SOYACONCEPT,C2274,strawberry,XL,one,,true,,56,,without_closing,"elastane-7,lyocell-93",,,,cotton_tshirt,,straight,,52,,,,65,,v_neckline,smooth,,,,,big,japanese_sleeve,short_sleeve,17,,"casual,minimal",,,,50,"warm,warm_season",2799
d461f385-ec86-4740-9627-730aa7ea5b1a,15,cardigan,ONLY,J2209,grey_light,L,two,,false,,52,,"buttons,front_closure","acrylic-72,elastane-3,polyester-25",,,,jersey,,straight,,50,,,,61,,v_neckline,smooth,,,,,normal,raglan_sleeve,long_sleeve,62,,"casual,classic",,,,50,"cold,cold_season",3499
d475957d-06e0-426d-b895-6cdff6cfb869,15,chaqueta,PIECES,K388,strawberry,XS,two,,true,,50,,without_closing,"elastane-5,polyester-79,viscose-16",true,contour_darts,,"lining,twill",,straight,,51,,,false,73,notched_collar,,smooth,,,true,,normal,"ruffled_sleeve,tailor",french_sleeve,45,,"classic,minimal",medium,,,49,"cold_season,warm_season",3999
d47f61fa-e6a4-48a8-9e61-15bfd40cc2b8,15,falda,CLOSET by LO,F2439,green_light,L,"three,two",,,,58,,without_closing,"cotton-50,rayon-50",true,,,cheesecloth,creased,straight,,60,,,,49,,v_neckline,other,true,high,,,normal,cape_sleeve,short_sleeve,14,,"boho,casual",,,short,45,"warm,warm_season",4499
d4ea5890-a0e0-4f93-b866-54e3b66c5b41,15,denim_jeans,ONLY,M1844,blue,XL-30,"three,two",,,long_pants,,,"fly,front_closure,zip_button","cotton-92,elastane-2,elastomultiester-6",,,,denim,worn_out,straight,,44,,,,101,,,smooth,,high,,,normal,,,,,"casual,street",,,long,35,"cold_season,warm_season",4999
